odom_x, odom_y, odom_th, odom_vx, odom_yawrate, pf_x, pf_y, pf_th, stamp, 
1.146833820444532, -0.645040278094412, -3.0452679625745995, 0.5006607987591762, -0.4908101717345545, 1.1695752373187882, -0.5846597848326195, -3.0562516398592092, 19300000000, 
1.0447881346317323, -0.6496889999673072, 3.1359731465863296, 0.5006418650696599, -0.49985264893702436, 1.0712850630789, -0.5869369968459526, 3.127396816531692, 19504000000, 
0.9427991622664191, -0.6439352338168971, 3.034123621131729, 0.5007494633684553, -0.49962805251595827, 0.9639394212580158, -0.5792096817004595, 3.0259494382381256, 19708000000, 
0.8420169244963203, -0.6282365845697622, 2.9692276259546806, 0.49896936573311457, 0.6375808203166653, 0.8625019218516287, -0.57539082195422, -3.1266160885149756, 19912000000, 
0.7420234663740334, -0.6077619949311697, 2.8873745558618267, 0.5009613311822214, -0.6635333123725627, 0.7605220193778598, -0.5713009837584189, 3.0225072185480304, 20116000000, 
0.6445830959815166, -0.5770917164581457, 2.786469669701422, 0.5004686771547723, -0.49124720806797056, 0.6600971548454391, -0.5595766432264272, 2.924433278713265, 20320000000, 
0.5815603278754166, -0.5512312297290645, 2.7182360673116337, 0.5005242793750959, -0.50301922323863, 0.5966204989871592, -0.5445995882762843, 2.8571676967507265, 20456000000, 
0.46150572370900506, -0.487003598912885, 2.582283412750413, 0.5005202947764406, -0.5001496867140094, 0.5097253730823086, -0.43000431094448305, 2.61331709277638, 20728000000, 
0.3772043374623225, -0.4294578728238516, 2.532466936257731, 0.49868638635791884, -0.3804766036895703, 0.39993395117928343, -0.3567373492338005, 2.530578891848977, 20932000000, 
0.29709736016866656, -0.36607498190465876, 2.422480727288989, 0.5005677297618427, -0.3435047630736052, 0.32794736690651094, -0.2997726947255662, 2.42164285788522, 21136000000, 
0.23534468440537118, -0.3074692735264924, 2.3405353931544806, 0.5008620832876984, -0.5132910356700555, 0.25526713200830786, -0.23420449497073403, 2.323560501055688, 21306000000, 
0.16690991532444513, -0.23167865787786415, 2.2692303035051626, 0.5005195445365221, -0.2076043675840398, 0.18801680443019883, -0.1559805243006345, 2.2675779107316902, 21510000000, 
0.10371543683820175, -0.1514757185969795, 2.2023545629924905, 0.5007440595141068, -0.39607037965773617, 0.12824251536989376, -0.07991311510392526, 2.1941770449372937, 21714000000, 
0.046447250367032886, -0.06691823096061386, 2.124807268284318, 0.5009527484621644, -0.4929211381372486, 0.0736059843999169, 0.008254495932052028, 2.11429313606061, 21918000000, 
-0.003746520243720177, 0.022036850540890534, 2.0385313899389192, 0.5010771923021073, -0.5506055469720236, 0.02697651090417099, 0.09312224465582554, 2.024923300746, 22122000000, 
-0.04511484348099052, 0.11543784527108021, 1.9368506037927093, 0.5007578423400674, -0.49600752543803556, -0.014864733482915468, 0.1861677636580044, 1.92752982231114, 22326000000, 
-0.0767323986123915, 0.2124839581204595, 1.8334828412720425, 0.5011000774706305, -0.49066169022545425, -0.04559689980774178, 0.2810746939327162, 1.8318395641030305, 22530000000, 
-0.09825058777612318, 0.31234054159310176, 1.7318545354580617, 0.5004105647515598, -0.503294812735313, -0.07154355386543297, 0.38223400957704873, 1.7289123599282836, 22734000000, 
-0.10941550003670353, 0.4138123634657566, 1.629117212435116, 0.5006705305506389, -0.5026567476305405, -0.07921249534647563, 0.47947508444429865, 1.6282258595447123, 22938000000, 
-0.11018201780860039, 0.5159621199115866, 1.527208727227698, 0.5006220517307717, -0.498746952126351, -0.0769086291678143, 0.576529078289849, 1.5274153269914772, 23142000000, 
-0.10288239844262215, 0.600786616119165, 1.442311079553134, 0.5006790350583532, -0.4996436664855037, -0.07076366644854837, 0.6771993685150967, 1.4264111147127119, 23312000000, 
-0.09189146077934018, 0.6680107667172837, 1.374360152112062, 0.5006323280642948, -0.49938212164078566, -0.04774043457793521, 0.7797854321551975, 1.3279071261375825, 23448000000, 
-0.0669032145533336, 0.7670585344034481, 1.2724654635778871, 0.5009962865191122, -0.5002101910805716, -0.026411804261024775, 0.8739797243186154, 1.228505538600401, 23652000000, 
